@relation queens-averages

@attribute 40.7679414 numeric
@attribute -73.9313427 numeric
@attribute 700000 numeric

@data
40.785311,-73.782971,10
40.761569,-73.763672,565000
40.595474,-73.778361,450000
40.741653,-73.866538,839999
40.766394,-73.766974,988000
40.773689,-73.927527,354987
40.788478,-73.782586,252000
40.760849,-73.759209,366403
40.745212,-73.864709,465000
40.595486,-73.779057,390000
40.763864,-73.778485,425000
40.767732,-73.747162,303500
40.769582,-73.752795,795000
40.760805,-73.907198,849000
40.760162,-73.782592,888000
40.767404,-73.787434,545000
40.743264,-73.854354,805000
40.708389,-73.815044,440000
40.592182,-73.79225,75000
40.754815,-73.774754,550000
40.598846,-73.796425,75000
40.787865,-73.787903,750000
40.771929,-73.929538,700000
40.79684,-73.813687,615000
40.790664,-73.853262,417500
40.778012,-73.750557,1325000
40.779767,-73.908496,850000
40.754429,-73.766233,790000
40.773945,-73.919436,550000
40.759926,-73.873343,410000
40.765227,-73.76312,1470000
40.575671,-73.853748,596000
40.776488,-73.923078,855000
40.57674,-73.855309,820000
40.769622,-73.917507,3100000
40.777837,-73.913582,875000
40.790021,-73.802257,860000
40.760162,-73.782592,888000
40.767597,-73.906107,1125000
40.746719,-73.926506,380454
40.769218,-73.77499,1250000
40.770099,-73.906812,211667
40.752228,-73.771202,964000
40.743707,-73.85481,1725000
40.766685,-73.773816,160000
40.774983,-73.792592,532000
40.760731,-73.913471,1650000
40.76353,-73.917802,387500
40.790012,-73.84434,900000
40.755723,-73.859742,466440
40.762604,-73.931769,289188
40.576757,-73.856168,720000
40.761066,-73.780388,750000
40.740513,-73.855936,675000
40.757278,-73.733438,170000
40.754513,-73.777681,997885
40.744988,-73.861241,275000
40.76516,-73.923148,7000000
40.747347,-73.867063,200000
40.785946,-73.827447,560000
40.592166,-73.797899,156000
40.765207,-73.905297,2300000
40.758599,-73.873013,477000
40.777544,-73.844961,728000
40.750529,-73.772321,565000
40.575404,-73.847681,700000
40.766028,-73.782107,179000
40.593116,-73.79519,170000
40.732015,-73.723804,355000
40.590855,-73.791268,631315
40.761744,-73.782696,600000
40.763036,-73.758474,995000
40.767149,-73.925793,2200000
40.745972,-73.773613,675000
40.598506,-73.775074,110000
40.766709,-73.770555,1
40.750934,-73.773508,803000
40.74824,-73.77261,685000
40.741111,-73.857829,925000
40.78092,-73.773891,167583
40.775482,-73.771306,1100000
40.760152,-73.868646,375000
40.756452,-73.918052,400000
40.771181,-73.932486,947830
40.767755,-73.875381,510000
40.774265,-73.792393,599000
40.735476,-73.719118,545000
40.746676,-73.880714,280000
40.795949,-73.805712,595000
40.75007,-73.777567,560000
40.743134,-73.863578,385000
40.740116,-73.854666,970000
40.784751,-73.779658,285000
40.780834,-73.845866,150000
40.769303,-73.927891,930000
40.767333,-73.786321,550000
40.777715,-73.897035,2750000
40.785847,-73.782347,220000
40.76116,-73.780049,635500
40.754516,-73.751797,700000
40.757991,-73.734058,239000
40.759716,-73.867222,4270
40.712287,-73.817029,140000
40.768984,-73.740161,205833
40.760886,-73.910448,525000
40.753484,-73.861126,1450000
40.608333,-73.818211,315000
40.595474,-73.778361,450000
40.779957,-73.79236,250000
40.762876,-73.916532,1200000
40.791131,-73.796073,995000
40.580701,-73.850716,537500
40.75912,-73.783675,210000
40.737586,-73.857957,99000
40.743264,-73.854354,805000
40.79457,-73.800797,173300
40.691475,-73.739327,338298
40.742882,-73.888491,575000
40.785847,-73.782347,220000
40.595467,-73.771298,339000
40.711029,-73.814025,180000
40.767259,-73.909664,885000
40.747731,-73.771375,592000
40.766825,-73.874624,520000
40.713126,-73.81938,265000
40.5962,-73.796408,343516
40.7566,-73.77545,600000
40.767755,-73.875381,510000
40.589036,-73.804253,537000
40.739396,-73.858002,537500
40.79457,-73.800797,173300
40.75588,-73.730746,185000
40.743707,-73.85481,1725000
40.600345,-73.820843,292000
40.748059,-73.771532,558000
40.76261,-73.931027,255000
40.755957,-73.73296,148500
40.762016,-73.864283,500000
40.7419,-73.874007,700000
40.766991,-73.876339,820000
40.781214,-73.793798,186000
40.598506,-73.775074,110000
40.757445,-73.765003,140750
40.76879,-73.903833,665000
40.760546,-73.764343,585000
40.757386,-73.762423,655000
40.788524,-73.850877,435000
40.76141,-73.767106,870000
40.778249,-73.748129,830000
40.775294,-73.929286,638000
40.756872,-73.7644,145000
40.767149,-73.925793,2200000
40.769494,-73.8758,18000000
40.762952,-73.932992,339858
40.575404,-73.847681,700000
40.70076,-73.740836,1
40.604032,-73.821497,210000
40.736926,-73.857761,140000
40.592182,-73.79225,75000
40.763275,-73.934073,431666
40.839881,-73.843157,743322
40.776311,-73.773744,1200000
40.748256,-73.768557,910000
40.766565,-73.924058,412500
40.776365,-73.84382,795000
40.748399,-73.771304,520000
40.760684,-73.742942,815000
40.574633,-73.847235,749000
40.781304,-73.782314,176800
40.782408,-73.848348,407628
40.762498,-73.771166,415000
40.769385,-73.932507,962000
40.788557,-73.846313,875000
40.773584,-73.792399,250000
40.711029,-73.814025,180000
40.839881,-73.843157,743322
40.774013,-73.847845,643000
40.591047,-73.801422,131000
40.715189,-73.811249,800000
40.727591,-73.728462,410000
40.625083,-73.977177,578000
40.768075,-73.872656,948500
40.727584,-73.731353,739000
40.727042,-73.726331,400000
40.769303,-73.927891,930000
40.787798,-73.781201,40000
40.786948,-73.781007,315000
40.763275,-73.934073,431666
40.760731,-73.913471,1650000
40.769679,-73.772159,3150000
40.602705,-73.82048,338000
40.715189,-73.811249,800000
40.769531,-73.771084,700000
40.597308,-73.799186,1
40.762556,-73.775688,920000
40.730607,-73.711704,440000
40.587788,-73.800435,813581
40.746147,-73.853742,1150000
40.785664,-73.836615,499990
40.58749,-73.79811,840000
40.762366,-73.77165,598000
40.767787,-73.747475,231250
40.587958,-73.7948,947786
40.786605,-73.783262,1193898
40.775088,-73.783541,10
40.75588,-73.765174,145000
40.775753,-73.909361,1250000
40.784301,-73.776196,364074
40.754006,-73.749606,950000
40.720436,-73.907432,1580000
40.74742,-73.774912,765000
40.746974,-73.864258,850000
40.70004,-73.737873,271000
40.713372,-73.816305,168000
40.594112,-73.796337,180000
40.760546,-73.764343,585000
40.793664,-73.797823,253192
40.768235,-73.786854,543000
40.77824,-73.748355,195000
40.768075,-73.872656,948500
40.774865,-73.93712,18900000
40.769537,-73.775647,487500
40.757856,-73.733971,140500
40.753699,-73.765671,850000
40.768739,-73.917881,735000
40.780607,-73.776617,700000
40.787798,-73.781201,40000
40.78087,-73.783643,285000
40.737586,-73.857957,99000
40.753723,-73.861113,580000
40.695498,-73.740414,210000
40.736856,-73.720217,500000
40.752918,-73.771456,732000
40.767787,-73.747475,231250
40.763357,-73.744445,1075000
40.746127,-73.775296,932000
40.712356,-73.810681,700000
40.759342,-73.91391,1200000
40.757567,-73.734474,165000
40.75764,-73.778551,2600000
40.762952,-73.932992,339858
40.785847,-73.782347,220000
40.752715,-73.869097,343500
40.748932,-73.857822,283000
40.589929,-73.790995,205000
40.711746,-73.817417,132000
40.754198,-73.751114,855000
40.765791,-73.875537,485000
40.77844,-73.780429,481881
40.574633,-73.847235,749000
40.766932,-73.782292,225000
40.700834,-73.743299,182000
40.759944,-73.863475,585000
40.767597,-73.906107,1125000
40.789812,-73.795676,1350000
40.762217,-73.783176,635000
40.79097,-73.804302,740000
40.764686,-73.864614,413400
40.78587,-73.785007,602444
40.758097,-73.7359,223000
40.767999,-73.873564,505000
40.785311,-73.782971,10
40.739376,-73.8525,625000
40.593641,-73.795051,255640
40.597001,-73.799716,175000
40.735138,-73.724356,420000
40.759716,-73.867222,4270
40.590472,-73.794118,865512
40.776596,-73.916498,1280000
40.757043,-73.856453,63000
40.767259,-73.909664,885000
40.768024,-73.869722,535000
40.600467,-73.775474,289000
40.742157,-73.861704,840000
40.786698,-73.785447,570000
40.748932,-73.857822,283000
40.738442,-73.864264,450000
40.594521,-73.777012,69000
40.785572,-73.780822,195000
40.78215,-73.792567,250000
40.760667,-73.868339,690000
40.739154,-73.867771,620000
40.783737,-73.781731,280000
40.725685,-73.867877,620000
40.781536,-73.843012,625000
40.79097,-73.804302,740000
40.758932,-73.783582,490000
40.768169,-73.910737,1125000
40.742456,-73.891015,410000
40.783794,-73.780732,355000
40.766265,-73.876566,520000
40.78125,-73.774438,291666
40.78125,-73.774438,291666
40.768543,-73.79005,560000
40.727584,-73.731353,739000
40.766073,-73.873221,510000
40.774893,-73.901271,1150000
40.738442,-73.864264,450000
40.755883,-73.765151,166333
40.767255,-73.76677,722958
40.786497,-73.842294,485000
40.597362,-73.798585,360000
40.769279,-73.927036,596000
40.761838,-73.864112,600000
40.770142,-73.776186,190000
40.777236,-73.79273,136000
40.573314,-73.85236,675000
40.766486,-73.904811,580000
40.591981,-73.79901,475000
40.745623,-73.8539,980000
40.709057,-73.816851,674000
40.766932,-73.782292,225000
40.596983,-73.779608,124000
40.753375,-73.78032,962000
40.750449,-73.866831,10
40.792153,-73.806903,815000
40.760731,-73.913471,1650000
40.763864,-73.778485,425000
40.767863,-73.86912,520000
40.57898,-73.850701,630000
40.758932,-73.783582,490000
40.588704,-73.798578,645000
40.712784,-74.005941,334055
40.750351,-73.778312,10
40.783794,-73.780732,355000
40.600386,-73.824213,409500
40.773972,-73.745419,950000
40.743431,-73.866287,600000
40.759084,-73.733665,163000
40.787823,-73.781,240000
40.752284,-73.861817,380000
40.767083,-73.874669,457500
40.770459,-73.784965,990000
40.738356,-73.852913,226000
40.75657,-73.765271,135000
40.789798,-73.845832,976000
40.789664,-73.796702,1550000
40.762985,-73.868469,690000
40.758438,-73.778783,680000
40.757001,-73.864812,380000
40.739086,-73.722996,725000
40.793515,-73.795968,312330
40.793338,-73.80457,998000
40.780406,-73.913313,979847
40.74121,-73.861358,380000
40.720436,-73.907432,1580000
40.756871,-73.769956,570000
40.767386,-73.789971,899000
40.746804,-73.775009,607700
40.579438,-73.848913,24000
40.760152,-73.868646,375000
40.75554,-73.732362,134000
40.754869,-73.777234,718000
40.788131,-73.842064,578000
40.763394,-73.762279,915000
40.773972,-73.745419,950000
40.744988,-73.861241,275000
40.711679,-73.81348,91568
40.777426,-73.777814,820000
40.759342,-73.91391,1200000
40.581358,-73.848002,515000
40.791639,-73.799651,293752
40.738222,-73.858093,126000
40.793302,-73.79839,267500
40.765413,-73.916699,274000
40.76954,-73.934793,399200
40.760849,-73.759209,366403
40.771615,-73.78959,356000
40.76879,-73.903833,665000
40.60852,-73.816572,270000
40.77844,-73.780429,481881
40.713015,-73.810254,720000
40.755412,-73.771872,110000
40.790628,-73.801662,1450000
40.739086,-73.722996,725000
40.749858,-73.864415,960000
40.787217,-73.840129,997885
40.755215,-73.913548,1475000
40.760731,-73.913471,1650000
40.77199,-73.911997,835000
40.756958,-73.749319,846000
40.714531,-73.822775,338000
40.792153,-73.806903,815000
40.763391,-73.934589,392000
40.593123,-73.795633,900000
40.73947,-73.851866,950000
40.767863,-73.86912,520000
40.7652,-73.908061,950000
40.793604,-73.797119,324000
40.672843,-73.732284,257000
40.778672,-73.782385,1098000
40.793604,-73.797119,324000
40.754006,-73.749606,950000
40.744361,-73.871931,669300
40.757043,-73.856453,63000
40.792885,-73.801284,1030000
40.763275,-73.934073,431666
40.761568,-73.870549,520000
40.757567,-73.734474,165000
40.77824,-73.748355,195000
40.692638,-73.733034,200000
40.75713,-73.757104,980000
40.795134,-73.799261,477582
40.767999,-73.873564,505000
40.750689,-73.776726,820000
40.571859,-73.855455,800000
40.745972,-73.773613,675000
40.753375,-73.78032,962000
40.774983,-73.792592,532000
40.766196,-73.868768,558000
40.763357,-73.744445,1075000
40.7807,-73.792045,1486645
40.596999,-73.798588,220000
40.754903,-73.771639,520000
40.782526,-73.843783,709500
40.7419,-73.874007,700000
40.753723,-73.861113,580000
40.786525,-73.779086,880000
40.70004,-73.737873,271000
40.591432,-73.790457,410000
40.765691,-73.782349,156000
40.760886,-73.910448,525000
40.752229,-73.770051,860000
40.758242,-73.925849,735000
40.756614,-73.755116,500
40.744988,-73.861241,275000
40.786156,-73.847599,1181170
40.748187,-73.854609,425000
40.736203,-73.872107,2000000
40.700246,-73.741363,165000
40.767063,-73.870945,670000
40.742456,-73.891015,410000
40.765611,-73.922002,1525000
40.766379,-73.870295,650000
40.73401,-73.894364,674000
40.747701,-73.772669,565000
40.779957,-73.79236,250000
40.782496,-73.773965,999999
40.751534,-73.752961,990000
40.754243,-73.860603,880000
40.783109,-73.794187,161000
40.762876,-73.916532,1200000
40.608333,-73.818211,315000
40.780434,-73.792881,128000
40.764516,-73.771776,2065000
40.572254,-73.856256,590000
40.695498,-73.740414,210000
40.750129,-73.767327,825000
40.76587,-73.86845,555000
40.791979,-73.806989,10
40.766587,-73.783238,165000
40.608333,-73.818211,315000
40.729617,-73.715094,575000
40.600386,-73.824213,409500
40.781524,-73.777241,216750
40.577442,-73.852503,765000
40.753431,-73.773692,670000
40.777068,-73.787217,120000
40.588704,-73.798578,645000
40.769279,-73.927036,596000
40.76879,-73.903833,665000
40.780702,-73.791776,123000
40.747278,-73.76566,825000
40.755883,-73.765151,166333
40.74457,-73.863542,545000
40.755905,-73.764996,225000
40.662899,-73.962523,794235
40.59216,-73.800151,655000
40.768143,-73.872025,621805
40.760423,-73.781644,256400
40.755883,-73.765151,166333
40.728192,-73.729221,465000
40.762524,-73.930394,184800
40.591722,-73.791372,631315
40.779946,-73.909544,749000
40.587788,-73.800435,813581
40.762814,-73.866621,585000
40.766991,-73.876339,820000
40.750975,-73.760324,700000
40.793259,-73.797882,271500
40.769357,-73.928632,1287500
40.76865,-73.917952,760000
40.59737,-73.79769,360000
40.765798,-73.782271,230000
40.77133,-73.786805,1240000
40.75921,-73.857785,1200000
40.802333,-73.94437,850238
40.699622,-73.73607,210000
40.784256,-73.782783,980000
40.769279,-73.927036,596000
40.787709,-73.784854,621500
40.752708,-73.769476,640000
40.571859,-73.855455,800000
40.59883,-73.776899,235000
40.776437,-73.912544,999500
40.767073,-73.767908,618800
40.767343,-73.934273,685000
40.785851,-73.780132,280000
40.750915,-73.774211,660000
40.760707,-73.909081,687500
