@relation box

@attribute Latitude numeric
@attribute Longitude numeric
@attribute Price numeric

@data
1.124365,7.718138,26.474562
1.397334,8.800934,30.195312
3.540591,9.460082,16.191535
0.905372,2.586065,7.930218
0.417066,1.604793,8.338971
4.346195,0.587142,9.65309
5.737196,3.329895,8.515834
4.75293,9.613976,16.191535
9.777727,7.197598,28.696303
7.596605,8.742326,86.938243
8.907873,2.011886,19.291485
9.921444,6.292958,27.325932
8.902007,1.466023,18.379902
2.333207,6.464479,6.213868
8.202602,4.430938,22.662309
1.486045,2.777806,7.94774
3.716477,3.555412,7.993811
0.111943,3.643456,7.224912
6.858508,1.313747,16.257724
6.610494,5.990734,7.316976
2.888595,9.074809,32.458771
4.738905,7.934246,9.021558
2.518063,7.975547,28.594587
7.029144,4.343619,21.443876
4.804596,0.669713,9.70245
0.814876,3.020477,7.687714
4.226991,3.451347,8.150014
1.836846,1.58366,8.634835
4.54209,9.218367,16.191535
7.49035,8.031136,86.938243
0.306495,5.252078,6.433223
8.57434,1.809525,18.650421
4.516564,8.97745,16.191535
8.037294,4.954726,23.380655
4.07105,1.417978,9.168803
1.016096,6.517113,22.528397
9.67314,0.727841,17.859831
0.53962,8.778333,29.325456
8.01032,5.246733,23.840757
2.393103,0.726794,9.188984
0.465869,8.0636,26.968418
9.575005,3.962905,23.140764
9.001593,0.093693,25.076002
2.426223,4.739287,7.123472
0.396149,5.82029,6.157777
6.263211,2.540474,17.749708
7.71471,6.839844,86.938243
9.548239,0.104382,25.076002
9.6363,1.669022,19.388636
2.093828,2.107425,8.415925
7.770046,3.225414,20.265254
3.064614,2.753185,8.277274
9.160117,9.208373,83.910445
6.812322,3.798114,8.489811
1.544552,1.411026,8.665324
1.353195,7.283025,25.29416
5.802024,6.24164,26.096264
6.069086,6.654021,27.664955
5.314673,9.475845,16.191535
9.132284,5.672645,25.574199
2.344968,1.252625,8.90777
5.008003,4.808114,7.606092
9.23921,3.570562,22.182232
1.246113,3.570831,7.490046
0.621033,1.830601,8.263293
8.169944,0.875601,25.076002
0.163003,2.080792,8.042161
2.140426,4.364747,7.259535
5.399855,7.219078,28.851939
8.347288,8.502521,86.938243
5.937286,1.612108,9.443103
0.179568,0.240799,8.995708
9.68651,0.242624,25.076002
1.02847,4.659839,6.883972
2.629302,7.132275,25.997988
4.599201,8.073159,9.021558
5.461412,8.218926,32.110534
6.507298,0.728964,14.96561
8.020958,8.528745,86.938243
3.167118,8.170202,29.821325
7.344029,5.786316,86.938243
0.976725,1.704681,8.399709
5.133347,2.91497,8.608919
7.496883,3.21064,19.99084
7.69432,2.560219,19.091654
6.250307,7.42645,30.306651
0.90582,5.189602,6.585772
3.57495,9.593701,16.191535
3.309353,1.350347,9.050856
1.66541,0.962179,8.921377
9.48038,8.943583,83.910445
8.90178,0.188447,25.076002
2.696425,8.957231,31.903627
3.821424,1.161727,9.251038
5.716089,8.146089,32.114116
8.812906,9.887564,83.910445
8.153422,7.209172,86.938243
3.109404,4.045416,7.61892
7.470156,1.581865,17.262372
0.305069,6.305436,21.189537
7.964033,7.642992,86.938243
6.589529,2.099475,17.316095
3.216742,8.607089,31.26631
4.318776,3.929236,7.92164
2.73213,7.678606,27.842864
3.624588,2.966113,8.279699
2.280564,3.927916,7.513252
8.771793,9.714164,83.910445
4.334142,8.26145,9.021558
3.304181,6.390498,24.250425
