@relation tobs-averages

@attribute Latitude numeric
@attribute Longitude numeric
@attribute Value numeric

@data
42.9389,-72.3247,-55.40582
44.4628,-87.505,-98.659419
36.2456,-85.945,-29.985064
45.4442,-105.4072,-104.628741
41.5667,-88.0833,-82.665236
28.8147,-81.2778,95.609694
46.79,-110.68,-101.046556
40.3131,-88.1594,-73.553691
35.9086,-79.0794,-6.434628
41.0211,-91.9553,-83.707873
43.2794,-92.8106,-98.055665
39.7489,-104.9425,-77.869606
37.38,-106.55,-59.819908
43.7667,-88.4669,-96.408689
42.79,-121.98,-61.302441
37.8194,-85.3847,-45.75332
47.92,-112.82,-99.602101
30.5228,-82.9447,59.417942
39.6828,-92.0467,-73.893748
41.7769,-99.1433,-92.083537
40.51,-105.77,-82.035838
42.0944,-121.9022,-58.777604
43.95,-115.27,-83.384135
32.1633,-95.83,0.5167
37.1942,-99.7633,-58.901115
37.5544,-91.8831,-55.055699
46.98,-115.03,-92.86781
42.6469,-95.1933,-96.065436
65.4939,-144.6422,-91.356722
36.4161,-81.4286,-19.984472
43.7383,-116.2022,-80.47589
41.63,-79.6931,-66.489137
31.6728,-102.4133,-1.474389
43.7447,-97.3081,-102.086683
36.2528,-81.9136,-19.438606
40.6683,-84.93,-70.635096
32.1614,-94.3397,3.194687
42.2128,-122.7144,-56.767936
44.1747,-90.3483,-100.462106
40.6742,-100.4936,-85.382322
40,-107.24,-77.666046
41.825,-111.3208,-82.291095
42.665,-74.3036,-59.497301
30.1192,-85.2042,58.135542
45.6444,-109.2675,-100.269544
39.4667,-80.1333,-49.04683
40.4356,-85.2892,-69.473514
43.0428,-112.4133,-85.776861
41.8814,-92.2764,-89.662298
39.3572,-115.3303,-61.922088
47.68,-113.96,-96.777363
65.0033,-147.3408,-81.63262
40.6514,-78.555,-55.516634
36.3661,-85.6553,-30.669544
40.5375,-81.9197,-63.095181
57.2178,-134.877,-59.466463
40.5694,-84.5364,-69.063641
45.51,-100.0356,-108.599391
40.1433,-91.5158,-76.856919
39.7378,-90.7086,-72.685116
42.76,-110.59,-87.729056
46.4858,-90.4372,-109.63284
45.4956,-110.5589,-97.744852
41.4619,-84.5272,-75.90228
32.8242,-95.5275,-7.567242
47.33,-121.47,-76.817109
36.2114,-81.6442,-18.155958
45.5986,-89.4508,-105.682338
46.14,-114.51,-91.895866
30.3961,-84.3556,56.492829
33.2053,-86.2114,7.940984
39.1439,-103.4897,-74.460619
45.8081,-96.5042,-110.085511
43.2358,-77.0842,-71.314923
33.9111,-87.8469,-5.910768
39.08,-107.14,-71.831348
39.9056,-80.755,-54.742208
40.8556,-85.4981,-73.183965
48.1503,-104.5089,-112.288775
41.92,-113.41,-79.018353
39.6381,-105.315,-76.909692
39.8183,-97.6375,-79.187162
40.025,-83.0286,-61.285849
35.3694,-111.5436,-39.215339
37.5142,-111.9883,-55.577772
41.23,-105.38,-86.489151
40.72,-109.54,-79.248477
37.9492,-107.8736,-63.235564
44.65,-93.6356,-104.955694
47.5808,-98.6422,-114.734155
36.3644,-82.2325,-21.684443
41.3053,-86.6286,-78.541395
39.4872,-75.22,-34.624081
47.1253,-91.7067,-112.390622
41.3367,-85.1197,-76.103619
36.5514,-84.7967,-30.680208
44.4,-107.06,-99.22505
43.6542,-92.9739,-100.055328
43.3864,-84.6492,-88.724524
46.5172,-100.3486,-111.515997
34.2314,-87.6353,-9.550367
45.27,-111.43,-95.540478
48.31,-116.07,-93.36964
40.8397,-111.8314,-76.500466
42.3328,-75.2297,-59.753276
32.8847,-80.6761,30.132822
48.7272,-121.0722,-81.113653
42.875,-112.4444,-85.02613
37.3339,-92.9097,-54.339442
39.8144,-74.7883,-36.471816
32.5992,-85.4653,18.726935
41.7511,-76.4431,-58.745314
34.1736,-86.8133,-6.736229
37.88,-107.36,-63.127012
42.9447,-117.3389,-74.728743
37.2008,-80.5864,-26.673922
36.8978,-86.1247,-37.691667
36.3458,-92.3939,-43.668946
34.6892,-86.8819,-13.5254
39.93,-111.63,-71.781392
41.6117,-90.5817,-86.215537
45.8383,-101.2767,-109.095176
46.9728,-92.87,-112.60402
35.1242,-90.1805,-26.203483
45.4478,-99.0383,-108.685162
36.8239,-114.0525,-47.547341
48.6525,-121.6931,-79.14057
34.0497,-94.7381,-21.466208
32.5183,-94.7189,-2.240928
61.38,-149,-42.287497
43.4194,-82.8192,-85.571255
42.4694,-75.0106,-60.139723
30.7053,-104.0233,9.484002
45.6528,-89.3075,-105.748993
38.9053,-123.2314,-39.687728
39.0878,-77.6928,-38.363282
33.4678,-88.3847,-1.370207
43.0114,-84.5542,-86.333437
36.0975,-119.5817,-31.799392
33.2206,-98.1561,-16.156234
39.16,-114.61,-62.152771
33.1553,-116.1689,-13.915003
42.1106,-104.9492,-91.496908
39.7425,-94.0347,-76.365336
25.1936,-80.3492,170.627542
39.88,-86.0514,-66.35057
44.87,-118.11,-79.542073
42.0364,-95.3289,-92.685646
26.8339,-97.7078,76.580565
42.3108,-78.0231,-67.33328
37.7433,-83.6428,-40.858822
45.9228,-108.2444,-102.581641
53.895,-166.5433,101.248111
31.2208,-99.8494,7.042886
39.9367,-120.9475,-51.667951
46.1972,-108.0039,-103.680888
36.855,-86.8883,-38.923652
46.0406,-99.3742,-110.498968
38.9664,-112.3278,-64.873207
32.2842,-83.4681,29.663567
47.1928,-114.8903,-93.679199
43.9,-122.03,-65.17965
39.88,-107.6,-76.577149
36.1878,-81.8736,-18.539733
41.89,-115.86,-73.788322
48.1925,-106.6383,-110.023798
41.2019,-90.7417,-83.636802
35.7875,-93.4603,-39.31284
47.0575,-109.9514,-102.905912
26.4986,-80.2161,144.552006
39.0875,-111.1325,-67.39841
30.4917,-92.4303,31.093641
47.6811,-117.6267,-88.253293
35.6878,-83.5372,-17.169837
32.375,-81.673,34.369406
34.3219,-111.4533,-29.968711
47.8967,-102.9208,-113.189944
44.6581,-72.6786,-67.862761
43.7483,-101.9414,-101.106208
38.1869,-94.0281,-63.540516
39.94,-112.41,-70.596285
38.6078,-97.9597,-70.08834
41.8369,-110.7706,-83.230041
31.8878,-82.5808,38.739443
39.13,-111.44,-67.230108
35.5303,-102.2564,-44.228785
32.5906,-86.2103,16.661516
33.1481,-95.6269,-11.814109
40.84,-111.71,-76.700101
38.5417,-90.9753,-62.912444
48.66,-119.84,-84.4541
42.1153,-88.1639,-86.432342
43.0683,-94.3053,-97.877084
36.2872,-88.2958,-35.686761
