Latitude,Longitude,Price
3.295629,15.185983,5.392471
5.083639,0.647518,4.29984
4.003274,11.441627,6.470113
5.444413,18.636869,4.046715
10.974623,13.094064,6.172558
18.178279,2.193359,4.488192
17.331677,0.105444,4.488192
1.380541,19.24053,4.046715
2.73801,13.380946,4.086008
7.888068,14.85846,6.172558
14.379877,2.483561,4.027487
19.355716,3.480668,4.488192
18.200485,14.276645,4.101191
3.709607,9.46517,6.470113
17.164093,17.739769,4.292087
17.454801,9.007697,5.384646
12.607887,1.018576,4.027487
4.270093,11.200079,6.470113
11.652907,2.095209,4.027487
8.249,1.790254,4.027487
10.902676,9.608501,7.047092
19.233224,19.863897,4.292087
10.304027,8.500244,7.047092
4.069365,15.752795,5.392471
6.513372,15.805807,5.392471
0.044066,18.095739,4.118543
4.372463,14.728273,5.392471
14.888351,15.897947,5.391301
0.077876,18.629024,4.290763
3.522927,18.323021,4.307148
19.629904,14.444583,4.101191
14.282341,9.836521,6.499622
1.053821,14.74498,4.476204
17.47862,13.416234,4.101191
13.841735,6.849455,6.145839
8.512272,3.884337,5.467508
15.273475,9.486247,5.384646
8.334293,14.899211,6.172558
1.850396,5.29567,4.027487
14.126449,2.131739,4.027487
9.647942,6.768696,7.047092
16.466854,14.797609,5.391301
7.76718,9.564787,6.218165
15.369453,15.069533,5.391301
9.329207,17.552677,4.312426
6.518451,11.590415,6.218165
12.297961,17.938562,4.084019
13.480211,13.803948,5.391301
18.107214,7.854016,4.144579
17.901564,4.939301,4.020235
2.048518,18.717045,4.046715
19.53517,19.550442,4.292087
17.782272,5.006597,4.182588
12.526028,12.015439,5.391301
15.924027,2.236315,4.255634
8.870504,4.128371,5.467508
1.687875,12.409492,4.086008
11.13169,18.125835,4.084019
3.06696,15.546274,4.269988
19.450513,6.29956,4.144579
1.215181,18.610993,4.046715
0.857303,19.130896,4.290763
16.855564,0.195565,4.488192
5.009205,7.205421,6.218165
9.968275,8.061136,7.047092
8.5268,10.947722,6.218165
1.526822,3.179431,4.29984
4.238398,12.264672,5.392471
2.171523,7.006398,4.39229
4.750521,10.004216,6.470113
0.360535,18.153968,4.118543
13.304431,1.405268,4.027487
1.045074,17.899051,4.118543
6.038014,19.637631,4.312426
4.428061,10.310126,6.470113
17.057136,4.097746,4.255634
13.219642,4.024541,5.467508
15.132077,13.867682,5.391301
1.157641,19.268224,4.290763
6.825777,3.528528,4.027487
12.306933,5.382599,5.467508
11.231561,5.687083,5.467508
14.974806,19.365056,4.292087
3.090202,4.668037,4.027487
18.023823,6.696405,4.144579
19.826641,11.790012,4.101191
3.036048,15.442799,4.269988
1.522247,14.01084,4.476204
6.506372,2.618908,4.027487
2.27571,1.931567,4.29984
15.951532,17.461261,4.450947
18.398314,2.230192,4.488192
11.682434,5.377055,5.467508
15.020188,17.934822,4.450947
16.711817,19.775085,4.292087
7.080765,6.276526,6.218165
9.721294,3.751502,5.467508
18.505557,4.156598,4.020235
10.592688,3.42635,5.467508
1.75694,6.223879,4.39229
18.671917,10.187448,5.384646
11.97689,2.451354,4.027487
4.712552,6.850144,6.218165
13.390372,0.241648,4.027487
1.104406,9.540043,4.338958
17.390452,6.247408,4.144579
19.495023,6.801608,4.144579
19.775243,18.324119,4.292087
14.728727,14.95024,5.391301
14.654835,7.523902,6.188234
14.381348,3.105178,5.467508
6.247432,3.901367,4.027487
13.60511,9.238021,6.499622
0.936983,2.793984,4.29984
13.891429,3.538454,5.467508
5.521671,15.391556,5.392471
13.530552,17.284283,4.084019
4.965799,15.082311,5.392471
9.086149,5.240513,5.467508
0.302444,2.451443,4.29984
10.564992,10.121535,7.047092
4.590804,8.511004,6.218165
11.046785,13.301718,6.172558
8.419162,16.388045,6.172558
12.631481,2.406825,4.027487
8.942901,15.694606,6.172558
0.676268,10.054235,4.126011
8.488348,3.286503,4.027487
3.123774,1.903972,4.29984
15.678673,14.70895,5.391301
15.190213,16.083152,4.450947
10.649276,9.135596,7.047092
19.768678,17.742463,4.292087
1.696175,3.165904,4.29984
16.548965,3.1307,4.255634
13.938312,3.069097,5.467508
1.864778,5.064695,4.027487
11.928943,16.001185,6.172558
5.392876,18.8343,4.046715
12.090227,10.814762,7.047092
4.983256,8.251137,6.218165
8.062931,11.841083,6.218165
4.046198,11.882662,6.470113
8.327013,12.147087,6.218165
16.648574,19.524951,4.292087
6.251549,6.448077,6.218165
4.654715,3.456173,4.027487
0.551566,19.725435,4.290763
18.481987,4.860444,4.020235
2.870902,9.585276,4.338958
3.498282,2.729474,4.29984
2.125196,18.159339,4.307148
6.346917,18.87183,4.312426
10.010008,8.27524,7.047092
5.387483,15.410458,5.392471
15.024244,11.836989,5.384646
10.637823,8.753177,7.047092
18.847004,14.043667,4.101191
2.402268,10.078386,4.338958
15.745245,4.64678,5.156433
2.451825,6.568621,4.39229
1.154114,8.070823,4.338958
7.756935,5.685055,6.218165
3.313043,18.764883,4.046715
10.502319,1.055636,4.027487
6.924314,16.061112,5.392471
6.220046,4.478662,4.027487
19.023489,8.822794,4.144579
4.762898,2.897478,4.027487
7.656964,18.714996,4.312426
7.407091,5.684792,6.218165
10.430976,7.045766,7.047092
9.821591,9.478643,7.047092
0.594855,13.562037,4.134291
9.178007,12.550588,7.047092
4.611411,6.261617,4.027487
12.664217,9.653016,6.499622
18.321689,8.166874,4.144579
15.873579,8.996851,5.384646
1.04103,4.925464,4.027487
15.797412,2.760038,4.255634
1.450733,7.728464,4.338958
16.584342,10.917261,5.384646
6.234883,13.167848,5.392471
5.27583,1.728431,4.29984
4.422787,11.2376,6.470113
7.758936,6.513797,6.218165
1.126764,15.585343,4.269988
16.87262,13.259027,4.101191
18.338639,13.052171,4.101191
16.177406,8.149583,6.188234
3.766878,0.808886,4.29984
13.721998,11.819483,5.391301
5.160219,8.648438,6.218165
15.134278,2.252557,4.255634
7.452806,7.51184,6.218165
6.861644,11.153662,6.218165
16.264103,7.134156,5.156433
11.7234,0.723731,4.027487
1.183335,17.00744,4.118543
11.293578,8.027584,7.047092
12.020375,16.560526,6.172558
19.523838,2.483659,4.488192
3.431201,0.672788,4.29984
18.810528,10.483681,5.384646
13.567458,4.498511,5.467508
6.803528,9.802769,6.218165
7.618039,10.781662,6.218165
9.464641,7.115771,7.047092
9.497234,14.950566,6.172558
17.535693,0.318519,4.488192
4.288927,8.210729,6.218165
8.306272,18.312462,4.312426
10.464508,13.302801,6.172558
12.604667,12.807858,5.391301
4.406268,1.682319,4.29984
4.631883,9.281027,6.470113
4.307903,2.511436,4.29984
19.888769,1.265817,4.488192
2.566365,3.152695,4.027487
6.493272,6.7268,6.218165
14.260854,6.545277,6.188234
9.640237,1.473589,4.027487
0.321,2.701894,4.29984
7.714853,0.974813,4.027487
0.511577,12.60551,4.134291
3.620196,17.98085,4.307148
7.174021,7.717539,6.218165
18.596814,3.899311,4.020235
0.95698,4.828688,4.027487
19.547311,7.857323,4.144579
18.59689,11.353686,5.384646
18.732578,5.964936,4.144579
5.526921,13.455884,5.392471
0.088071,18.698923,4.290763
14.522467,3.01322,5.467508
13.967625,9.741158,6.499622
13.307246,11.33205,6.499622
16.092666,18.77822,4.292087
0.787977,5.625621,4.39229
10.562908,18.76246,4.336803
14.692994,2.128453,4.027487
17.565174,14.948107,4.101191
1.533177,4.233784,4.027487
18.134557,2.026868,4.488192
14.339739,18.199919,4.450947
2.015022,17.680663,4.126313
4.486029,19.255949,4.046715
9.531869,1.889628,4.027487
17.306932,2.962707,4.255634
12.275842,14.360286,6.172558
6.662055,15.355192,5.392471
11.766785,0.406084,4.027487
18.870882,8.211842,4.144579
11.680113,6.237326,6.145839
9.811196,19.72548,4.312426
14.567351,10.866765,5.384646
0.306878,19.471063,4.290763
3.96541,12.2723,5.392471
3.542394,4.52297,4.027487
7.211401,2.245773,4.027487
18.706751,6.403105,4.144579
8.76036,16.752596,6.172558
9.825753,9.083971,7.047092
11.588839,18.021763,4.084019
4.941761,8.739776,6.218165
12.711103,3.662154,5.467508
11.191404,19.596785,4.336803
6.589777,7.25933,6.218165
5.703694,6.010104,6.218165
1.730934,6.675853,4.39229
8.863455,19.384147,4.312426
