Latitude,Longitude,Price
0.905372,2.586065,10.605468
3.809318,5.74924,6.686213
8.424127,6.2339,21.69826
9.821899,8.739028,87.082257
5.078207,6.185549,13.951045
4.404188,6.107873,6.686213
5.877854,3.947654,10.164177
0.465869,8.0636,12.169223
7.905939,5.51072,21.69826
5.70602,3.397607,20.645505
5.700902,4.319528,10.164177
8.245206,5.59294,21.69826
5.239369,1.193693,10.11002
5.217016,9.183981,18.152546
2.348208,6.824418,23.817439
9.258747,9.793933,87.082257
0.415678,0.150719,5.826476
6.760071,5.76694,87.082257
2.140426,4.364747,2.482221
0.53962,8.778333,19.800851
2.73213,7.678606,23.522666
3.540591,9.460082,18.552199
4.179219,7.40705,10.828585
5.059978,9.625883,18.152546
1.66541,0.962179,6.401751
1.375789,0.109738,6.401751
8.57434,1.809525,23.485339
5.133347,2.91497,7.058124
8.604616,6.076238,18.159588
3.737214,7.603612,21.262773
1.880134,3.012513,9.867568
1.02847,4.659839,5.993749
2.543471,8.889039,18.498504
0.871455,0.20077,6.401751
6.403689,9.269906,87.082257
3.342111,3.672935,5.976601
4.091304,5.910936,6.686213
4.804596,0.669713,9.475418
4.868824,1.040781,9.475418
2.333207,6.464479,23.817439
4.54209,9.218367,16.310318
6.069086,6.654021,23.504127
5.844806,5.904718,9.800331
7.242111,3.383584,18.808463
2.205442,0.390112,5.954192
4.26751,6.822692,10.828585
0.828691,6.966109,21.118282
1.357062,7.630163,12.169223
2.850719,3.51466,5.976601
3.703128,8.376196,21.262773
4.346195,0.587142,5.855011
4.348864,2.881634,7.058124
1.353195,7.283025,16.536982
1.900569,4.943689,2.482221
2.789259,5.213215,5.647708
2.559922,2.893761,6.469931
3.909565,3.56745,9.474928
0.093473,0.354559,5.826476
9.23921,3.570562,23.742249
4.908755,7.87764,16.310318
1.603386,5.82734,10.95035
1.68217,2.990644,9.867568
2.182876,2.671611,9.867568
6.265288,2.927741,20.645505
1.542588,6.358468,15.12017
2.600324,2.899923,5.716582
3.309353,1.350347,5.834586
0.111943,3.643456,6.216231
6.807768,1.242678,20.42638
6.812322,3.798114,10.022218
4.07105,1.417978,9.475418
2.518063,7.975547,23.522666
3.327977,5.746121,6.686213
1.871439,9.740856,14.47771
8.812906,9.887564,87.082257
8.90178,0.188447,20.797379
4.358417,3.727354,9.474928
2.14167,1.101276,6.401751
8.890419,3.526933,23.742249
0.320276,2.067014,5.826476
0.079458,4.580627,5.993749
5.920571,3.472609,20.645505
3.624588,2.966113,13.222107
1.631362,7.308736,16.536982
2.426223,4.739287,2.482221
2.103475,9.054737,18.498504
8.958754,2.148484,23.485339
3.98158,5.942268,6.686213
9.08108,7.981326,87.082257
3.064614,2.753185,10.938005
7.029144,4.343619,17.117834
3.821424,1.161727,5.834586
3.433575,7.366898,19.205274
8.728486,9.47116,87.082257
0.417066,1.604793,5.826476
9.231448,9.285706,87.082257
4.18722,9.163138,16.310318
9.60863,7.752164,87.082257
2.888595,9.074809,18.498504
8.169944,0.875601,14.492448
5.802024,6.24164,9.800331
4.587009,5.36699,9.97818
1.636059,4.53526,2.482221
6.375449,4.994716,10.164177
9.716435,3.195246,21.473809
4.064199,4.170794,9.426825
5.272824,2.075822,7.058124
6.86604,6.488813,87.082257
7.454167,4.220236,17.117834
8.054442,3.260399,20.776847
0.383773,7.505666,21.118282
9.276605,8.24865,87.082257
8.16155,7.760788,87.082257
6.610494,5.990734,87.082257
8.347288,8.502521,87.082257
4.363618,4.942537,9.426825
1.101223,8.26191,12.169223
9.741526,4.599428,23.742249
4.030169,2.58136,13.222107
1.401515,2.798624,9.867568
5.461412,8.218926,16.310318
4.254382,9.13572,16.310318
8.635614,7.280801,87.082257
0.306495,5.252078,5.993749
8.45167,5.664965,21.69826
3.98317,6.832286,10.828585
2.550783,8.03411,23.522666
7.148724,8.592675,87.082257
8.708432,2.929841,20.776847
3.091506,2.864708,10.938005
2.140788,0.982723,6.401751
1.397334,8.800934,14.47771
5.399855,7.219078,23.504127
7.448979,5.724601,87.082257
3.57495,9.593701,18.552199
5.737196,3.329895,20.645505
9.84315,9.360431,87.082257
0.976725,1.704681,5.826476
6.419265,1.561647,2.789578
9.492609,2.024773,22.453217
6.188333,9.360199,87.082257
3.227119,3.532744,5.976601
1.728534,6.893878,16.536982
3.270019,9.640621,18.552199
8.618496,6.600935,18.159588
0.035018,3.473783,6.216231
6.649917,9.618603,87.082257
