@relation hs2012

@attribute Latitude numeric
@attribute Longitude numeric
@attribute Value numeric

@data
37.760182,-122.39098,959207.343168
37.758888,-122.410975,891278.659451
37.771144,-122.389123,1072584.349109
37.774183,-122.394756,1087059.120727
37.790506,-122.396252,1244130.424371
37.790506,-122.396252,1244130.424371
37.790506,-122.396252,1244130.424371
37.779454,-122.396676,1133817.096533
37.783184,-122.407694,1140263.029706
37.759973,-122.390426,958671.39846
37.790506,-122.396252,1244130.424371
37.760305,-122.391409,959238.768672
37.758926,-122.432265,832932.278754
37.796848,-122.431823,1208649.534224
37.785994,-122.48533,953879.09115
37.764169,-122.446798,844624.818484
37.725277,-122.395194,602880.571355
37.751454,-122.407822,826560.845477
37.782483,-122.420541,1097905.978172
37.789525,-122.391175,1248445.852761
37.786598,-122.438286,1089599.697167
37.768294,-122.421876,954100.552213
37.756588,-122.476261,688494.514035
37.787703,-122.41949,1152354.856588
37.784971,-122.424299,1112110.944808
37.760305,-122.391409,959238.768672
37.740321,-122.417253,690604.677399
37.71025,-122.467494,255065.255605
37.773487,-122.448186,932816.233526
37.795237,-122.403246,1271560.63373
37.778621,-122.391806,1139023.153452
37.763857,-122.403233,961703.772581
37.768294,-122.421876,954100.552213
37.782389,-122.426668,1080078.314604
37.74645,-122.440439,687180.366497
37.792924,-122.421729,1197739.198776
37.790506,-122.396252,1244130.424371
37.790214,-122.421362,1171988.886593
37.790506,-122.396252,1244130.424371
37.776797,-122.444365,976043.093914
37.783685,-122.3915,1189876.612249
37.754569,-122.505924,586740.020936
37.791114,-122.429586,1158193.551907
37.77493,-122.419416,1026419.392733
37.777822,-122.468677,919108.597326
37.790506,-122.396252,1244130.424371
37.793904,-122.431749,1179780.21187
37.771144,-122.389123,1072584.349109
37.79274,-122.391122,1280341.720403
37.801787,-122.408327,1322230.748241
37.771144,-122.389123,1072584.349109
37.793212,-122.423746,1195020.08967
37.760305,-122.391409,959238.768672
37.783421,-122.445172,1039232.455024
37.779454,-122.396676,1133817.096533
37.768294,-122.421876,954100.552213
37.800064,-122.42468,1260110.77251
37.789945,-122.412727,1193149.26418
37.775805,-122.471095,892520.465335
37.735408,-122.430889,604475.879383
37.771144,-122.389123,1072584.349109
37.782983,-122.407883,1137756.761241
37.745299,-122.427078,712665.724369
37.763634,-122.404631,955645.603989
37.758197,-122.493617,656513.199723
37.775395,-122.427389,1009020.525242
37.771144,-122.389123,1072584.349109
37.760305,-122.391409,959238.768672
37.771218,-122.387925,1076619.434457
37.771588,-122.388536,1078588.115981
37.779732,-122.45535,974729.036504
37.771218,-122.387925,1076619.434457
37.755248,-122.466027,703488.57686
37.768294,-122.421876,954100.552213
37.753757,-122.424935,802103.355437
37.777741,-122.432477,1018154.793809
37.790506,-122.396252,1244130.424371
37.743031,-122.490408,515592.594211
37.771144,-122.389123,1072584.349109
37.785786,-122.392112,1208937.000027
37.777593,-122.407584,1085352.593189
37.709845,-122.467858,250061.706708
37.801282,-122.41921,1287226.356977
37.753738,-122.393031,889912.691314
37.783475,-122.398897,1167400.504015
37.794845,-122.421821,1216456.252808
37.778241,-122.393224,1131359.370144
37.791223,-122.435135,1143964.839744
37.785994,-122.48533,953879.09115
37.719633,-122.39281,553718.835117
37.771144,-122.389123,1072584.349109
37.775713,-122.40695,1068535.367521
37.711929,-122.393497,475743.229589
37.723888,-122.466115,393550.649267
37.753738,-122.393031,889912.691314
37.733822,-122.454103,524784.973075
37.800569,-122.440204,1222279.908325
37.77393,-122.396241,1080464.725929
37.780053,-122.423453,1065876.730021
37.79073,-122.402993,1227749.642576
37.782711,-122.460433,990128.277953
37.785786,-122.392112,1208937.000027
37.788727,-122.429787,1134066.375205
37.785786,-122.392112,1208937.000027
37.771144,-122.389123,1072584.349109
37.72721,-122.395677,620637.682878
37.751855,-122.399959,852208.483148
37.771218,-122.387925,1076619.434457
37.794415,-122.413705,1234595.181982
37.731248,-122.373905,720565.982892
37.793212,-122.423746,1195020.08967
37.771218,-122.387925,1076619.434457
37.774183,-122.394756,1087059.120727
37.735215,-122.4298,605573.568647
37.74645,-122.440439,687180.366497
37.781168,-122.492685,885933.587995
37.803061,-122.421044,1299736.342832
37.785794,-122.424669,1119217.942361
37.768294,-122.421876,954100.552213
37.777456,-122.435424,1007211.924573
37.785786,-122.392112,1208937.000027
37.764015,-122.463993,795677.091192
37.735363,-122.433527,596755.404095
37.805426,-122.424814,1312693.526681
37.790506,-122.396252,1244130.424371
37.786086,-122.404306,1178266.400362
37.79363,-122.414812,1223789.621199
37.790214,-122.421362,1171988.886593
37.761238,-122.468591,755570.758537
37.788962,-122.437527,1115038.802075
37.791544,-122.42211,1183060.163042
37.761419,-122.411866,913815.973588
37.768294,-122.421876,954100.552213
37.782983,-122.407883,1137756.761241
37.783184,-122.407694,1140263.029706
37.788717,-122.418436,1165275.719898
37.786212,-122.404303,1179518.986018
37.790506,-122.396252,1244130.424371
