Latitude,Longitude,Value
37.783219,-122.444229,1138973.422157
37.744463,-122.501914,345373.166979
37.790506,-122.396252,1766997.689267
37.759912,-122.43236,1122460.211312
37.782585,-122.390403,1601596.710704
37.786889,-122.422165,1519613.368683
37.804184,-122.42296,1576424.656127
37.790506,-122.396252,1766997.689267
37.735215,-122.4298,717979.594118
37.777431,-122.393707,1497729.416527
37.777741,-122.432477,1311133.044523
37.778294,-122.423658,1419911.321836
37.709359,-122.468483,482124.403247
37.778489,-122.504714,-213315.246554
37.771218,-122.387925,1299965.967834
37.785786,-122.392112,1676695.809098
37.786236,-122.389074,1677614.469395
37.758351,-122.444765,1008834.901324
37.798234,-122.417394,1663575.899527
37.745178,-122.415507,854661.590787
37.759941,-122.390691,1014880.879719
37.786792,-122.438734,1248504.087705
37.72705,-122.395153,128286.851427
37.77349,-122.439182,1190475.902503
37.793212,-122.423746,1536882.211332
37.786236,-122.389074,1677614.469395
37.779454,-122.396676,1552665.362352
37.78629,-122.401375,1682113.626937
37.754569,-122.505924,181575.409545
37.763857,-122.403233,1222912.154646
37.782983,-122.407883,1602462.86832
37.790506,-122.396252,1766997.689267
37.782069,-122.392744,1598834.005189
37.787535,-122.401149,1703683.428385
37.751866,-122.494296,375397.641335
37.778241,-122.393224,1514344.005113
37.774183,-122.394756,1426356.543179
37.79073,-122.402993,1744943.063449
37.791599,-122.414338,1657476.883042
37.783006,-122.390247,1610462.514292
37.77493,-122.419416,1414130.942558
37.785786,-122.392112,1676695.809098
37.793212,-122.423746,1536882.211332
37.758252,-122.429398,1114034.260889
37.798379,-122.434929,1322022.282246
37.745299,-122.427078,898583.231567
37.79805,-122.399952,1862482.017418
37.790079,-122.390468,1760950.995427
37.771218,-122.387925,1299965.967834
37.788252,-122.403079,1707442.217412
37.790506,-122.396252,1766997.689267
37.771218,-122.387925,1299965.967834
37.737136,-122.42687,742704.595288
37.803061,-122.421044,1614318.982808
37.764169,-122.446798,1031426.219565
37.791506,-122.426332,1486271.431359
37.782328,-122.451326,995653.714305
37.803055,-122.423908,1556958.387264
37.785786,-122.392112,1676695.809098
37.776381,-122.44569,1102433.521848
37.783585,-122.443486,1153610.858065
37.779781,-122.439062,1224604.161656
37.773284,-122.498956,16256.00605
37.77493,-122.419416,1414130.942558
37.795127,-122.429699,1435212.536328
37.771218,-122.387925,1299965.967834
37.753736,-122.402192,965329.057419
37.785794,-122.424669,1477533.43553
37.799493,-122.414884,1708943.363944
37.786126,-122.434389,1327159.207125
37.783203,-122.420568,1504666.426826
37.73537,-122.42443,695408.403834
37.717125,-122.440305,457648.439128
37.753738,-122.393031,866091.868605
37.76424,-122.446782,1032073.834072
37.793212,-122.423746,1536882.211332
37.803353,-122.417839,1674975.643952
37.772256,-122.453668,958109.962451
37.794845,-122.421821,1576053.678409
37.78069,-122.38922,1551721.810399
37.771218,-122.387925,1299965.967834
37.798636,-122.413205,1728196.100974
37.733129,-122.41458,569252.308547
37.792492,-122.415813,1647559.547197
37.761862,-122.488082,383372.336535
37.745299,-122.427078,898583.231567
37.78629,-122.401375,1682113.626937
37.756345,-122.508281,122154.174515
37.778241,-122.393224,1514344.005113
37.793389,-122.415397,1660226.647705
37.774805,-122.412058,1451097.714359
37.778621,-122.485342,240301.581876
37.71246,-122.394372,-280826.82748
37.771218,-122.387925,1299965.967834
37.770932,-122.433304,1242590.77082
37.790506,-122.396252,1766997.689267
37.783184,-122.407694,1606533.055438
37.771144,-122.389123,1309269.041839
37.790506,-122.396252,1766997.689267
37.793212,-122.423746,1536882.211332
37.78639,-122.460041,776260.062744
37.785786,-122.392112,1676695.809098
37.785115,-122.45877,816038.02632
37.779454,-122.396676,1552665.362352
37.783536,-122.421393,1498872.215554
37.792841,-122.4122,1693494.056667
37.791564,-122.424608,1514856.087784
37.785786,-122.392112,1676695.809098
37.786079,-122.441017,1203300.730123
37.783571,-122.390701,1624912.042865
37.71025,-122.467494,486692.105988
37.790506,-122.396252,1766997.689267
37.793212,-122.423746,1536882.211332
37.788038,-122.430024,1409336.97828
