@relation Cake

@attribute Latitude numeric
@attribute Longitude numeric
@attribute Price numeric

@data
4.486029,19.255949,4.21892
4.611411,6.261617,4.140223
15.024244,11.836989,5.457196
16.980407,4.478533,4.013234
13.721998,11.819483,6.441279
1.897564,1.573861,4.107338
1.450733,7.728464,4.376385
17.782272,5.006597,4.013234
8.5268,10.947722,7.188849
8.488348,3.286503,5.203276
4.712552,6.850144,6.090682
2.245356,2.438266,4.413465
17.368426,11.438565,5.266682
7.76718,9.564787,7.188849
0.044066,18.095739,4.35292
7.656964,18.714996,4.289551
0.676268,10.054235,4.126011
18.134557,2.026868,4.311279
7.888068,14.85846,5.425425
8.879837,3.321563,5.203276
19.29365,3.685335,4.135687
11.928943,16.001185,6.441279
15.983344,6.828303,4.187819
18.398314,2.230192,4.311279
13.161928,6.743952,6.231817
17.092234,9.910468,5.457196
13.567458,4.498511,5.10218
14.522467,3.01322,5.10218
1.522247,14.01084,4.134291
4.270093,11.200079,5.424483
3.709607,9.46517,6.090682
15.406837,5.710511,6.231817
7.452806,7.51184,6.452528
12.012544,7.985459,7.445155
16.466854,14.797609,4.15058
8.249,1.790254,4.441562
10.564992,10.121535,7.191758
4.082338,10.842063,5.424483
9.120038,19.514088,4.235978
4.750521,10.004216,6.090682
16.264103,7.134156,4.187819
3.766878,0.808886,4.107338
12.664217,9.653016,7.445155
16.778543,10.956196,5.457196
11.046785,13.301718,6.441279
8.220553,12.222153,7.196841
2.402268,10.078386,4.126011
18.870882,8.211842,4.294572
6.234883,13.167848,6.253164
2.566365,3.152695,4.413465
0.325565,17.350615,4.35292
16.648574,19.524951,4.329794
2.171523,7.006398,4.479276
9.721294,3.751502,5.203276
15.951532,17.461261,4.099309
8.327013,12.147087,7.196841
17.164093,17.739769,4.292087
7.080765,6.276526,6.17402
19.888769,1.265817,4.339461
7.752376,0.116315,4.441562
1.045074,17.899051,4.231948
17.057136,4.097746,4.013234
3.542394,4.52297,4.140223
0.360535,18.153968,4.35292
18.505557,4.156598,4.074004
3.123774,1.903972,4.107338
13.891429,3.538454,5.10218
0.551566,19.725435,4.290763
14.728727,14.95024,5.462749
13.219642,4.024541,5.10218
15.622835,19.010009,4.117908
7.211401,2.245773,4.238484
6.493272,6.7268,6.452528
16.87262,13.259027,4.15058
4.460969,0.558575,4.166783
12.890808,14.035509,6.441279
11.766785,0.406084,4.325022
0.879913,14.921973,4.360546
3.522927,18.323021,4.424983
3.295629,15.185983,4.269988
0.787977,5.625621,4.166362
17.511166,5.78647,4.187819
18.732578,5.964936,4.294572
9.497234,14.950566,5.212258
19.355716,3.480668,4.135687
3.306723,11.103744,5.424483
18.777754,11.981223,5.266682
7.767923,17.886365,4.289551
0.594855,13.562037,4.134291
4.774167,6.063742,4.140223
6.861644,11.153662,6.128177
9.722424,19.556494,4.235978
1.104406,9.540043,4.126011
14.381348,3.105178,5.10218
14.049089,5.627626,6.231817
18.671917,10.187448,5.266682
8.76036,16.752596,5.212258
18.481987,4.860444,4.300295
18.847004,14.043667,4.101191
9.705446,12.163073,7.196841
11.433457,1.256023,4.325022
2.472945,14.264444,4.360546
8.942901,15.694606,5.212258
6.513372,15.805807,5.425425
1.183335,17.00744,4.174288
15.745245,4.64678,4.013234
13.896828,6.744867,6.231817
15.678673,14.70895,5.462749
9.640237,1.473589,4.441562
2.587307,11.568112,5.424483
6.1439,17.485872,4.357558
6.518451,11.590415,6.128177
9.178007,12.550588,7.196841
9.825753,9.083971,7.127534
18.321689,8.166874,4.187819
6.803528,9.802769,6.128177
4.307903,2.511436,4.390231
12.275842,14.360286,6.441279
14.974806,19.365056,4.117908
1.687875,12.409492,4.134291
7.946477,12.447804,7.196841
1.730934,6.675853,4.02377
4.069365,15.752795,4.424983
11.231561,5.687083,6.456395
3.540475,11.063758,5.424483
10.192204,9.661268,7.188849
9.647942,6.768696,7.127534
10.304027,8.500244,7.127534
12.607887,1.018576,4.036281
18.901938,3.182619,4.135687
15.132077,13.867682,5.462749
12.604667,12.807858,6.441279
17.801924,18.957194,4.329794
18.706751,6.403105,4.294572
5.083639,0.647518,4.166783
5.009205,7.205421,6.090682
17.454801,9.007697,5.457196
11.7234,0.723731,4.325022
8.30898,14.274526,5.425425
11.128687,15.410298,5.212258
6.038014,19.637631,4.21892
10.010008,8.27524,7.127534
6.662055,15.355192,5.425425
11.97689,2.451354,4.325022
16.855564,0.195565,4.474319
